Class,OCavg,OCmax,WMC
org.apache.commons.math.analysis.commonsmath_old_5f642483d3d6800b577f141c,1.75,4,7
org.apache.commons.math.analysis.commonsmath_old_5f642518d3d6800b577f2116,1.75,4,7
org.apache.commons.math.analysis.commonsmath_old_5f642519d3d6800b577f2132,1,1,4
org.apache.commons.math.analysis.commonsmath_old_5f64251fd3d6800b577f2187,2.25,3,9
org.apache.commons.math.analysis.commonsmath_old_5f64252ed3d6800b577f22d0,2.25,3,9
org.apache.commons.math.analysis.commonsmath_old_5f642540d3d6800b577f2462,1.6,2,8
org.apache.commons.math.analysis.commonsmath_old_5f64258dd3d6800b577f2ac7,2,4,6
org.apache.commons.math.analysis.commonsmath_old_5f64258fd3d6800b577f2af0,1.67,3,5
org.apache.commons.math.analysis.commonsmath_old_5f642590d3d6800b577f2b0c,1.5,2,9
org.apache.commons.math.analysis.commonsmath_old_5f642629d3d6800b577f37c7,5,13,15
org.apache.commons.math.analysis.commonsmath_old_5f642637d3d6800b577f38cf,2.67,5,8
org.apache.commons.math.analysis.commonsmath_old_5f642638d3d6800b577f38f7,2.67,5,8
org.apache.commons.math.analysis.commonsmath_old_5f64263ad3d6800b577f3913,2.5,4,10
org.apache.commons.math.analysis.commonsmath_old_5f64264bd3d6800b577f3a3d,1.67,3,5
org.apache.commons.math.analysis.commonsmath_old_5f64266bd3d6800b577f3cea,1.78,4,16
org.apache.commons.math.analysis.commonsmath_old_5f64266dd3d6800b577f3d09,1,1,1
org.apache.commons.math.analysis.commonsmath_old_5f64267bd3d6800b577f3e41,5.33,14,16
org.apache.commons.math.analysis.commonsmath_old_5f6426cdd3d6800b577f4513,5.75,13,23
org.apache.commons.math.analysis.commonsmath_old_5f6426f5d3d6800b577f48dd,5.75,13,23
org.apache.commons.math.analysis.commonsmath_old_5f6427d1d3d6800b577f5b33,2,4,6
org.apache.commons.math.analysis.commonsmath_old_5f6427d2d3d6800b577f5b52,1.5,3,6
org.apache.commons.math.analysis.commonsmath_old_5f6427d4d3d6800b577f5b7d,3.88,8,31
org.apache.commons.math.analysis.commonsmath_old_5f6427d5d3d6800b577f5ba0,7.25,13,29
org.apache.commons.math.analysis.commonsmath_old_5f6427d7d3d6800b577f5bc4,6.75,13,27
org.apache.commons.math.analysis.commonsmath_old_5f6427d9d3d6800b577f5be7,5.33,10,16
org.apache.commons.math.analysis.commonsmath_old_5f6427dad3d6800b577f5c0d,1,1,6
org.apache.commons.math.analysis.commonsmath_old_5f642a75d3d6800b577f98c3,1,1,3
org.apache.commons.math.analysis.commonsmath_old_5f642a79d3d6800b577f9912,1,1,4
org.apache.commons.math.analysis.commonsmath_old_5f642aebd3d6800b577fa23a,1.02,2,51
org.apache.commons.math.analysis.commonsmath_old_5f642b14d3d6800b577fa54d,1,1,10
org.apache.commons.math.analysis.commonsmath_old_5f642bb0d3d6800b577fb18b,1.02,2,51
org.apache.commons.math.analysis.commonsmath_old_5f642bbbd3d6800b577fb27a,1,1,10
org.apache.commons.math.analysis.commonsmath_old_5f642bfad3d6800b577fb7bd,1.02,2,51
org.apache.commons.math.analysis.commonsmath_old_5f642c0ed3d6800b577fb945,1,1,10
org.apache.commons.math.analysis.commonsmath_old_5f642c2cd3d6800b577fbb9a,1.02,2,51
org.apache.commons.math.analysis.commonsmath_old_5f642c45d3d6800b577fbdc0,1.03,2,31
org.apache.commons.math.analysis.commonsmath_old_5f642c46d3d6800b577fbdd4,1,1,4
org.apache.commons.math.analysis.commonsmath_old_5f642e93d3d6800b577ff558,1.25,2,20
org.apache.commons.math.analysis.commonsmath_old_5f642f2ed3d6800b57800639,1,1,4
org.apache.commons.math.analysis.commonsmath_old_5f642f33d3d6800b578006a5,1.75,4,7
org.apache.commons.math.analysis.commonsmath_old_5f642f44d3d6800b57800878,2.25,3,9
org.apache.commons.math.analysis.commonsmath_old_5f642f5ed3d6800b57800b8f,10,10,10
org.apache.commons.math.analysis.commonsmath_old_5f642f63d3d6800b57800c24,1.75,4,7
org.apache.commons.math.analysis.commonsmath_old_5f642f64d3d6800b57800c36,1.6,2,8
org.apache.commons.math.analysis.commonsmath_old_5f642f75d3d6800b57800dff,2,4,6
org.apache.commons.math.analysis.commonsmath_old_5f642f77d3d6800b57800e39,10,10,10
org.apache.commons.math.analysis.commonsmath_old_5f642f79d3d6800b57800e79,1.75,4,14
org.apache.commons.math.analysis.commonsmath_old_5f642f8ad3d6800b57801078,10,10,10
org.apache.commons.math.analysis.commonsmath_old_5f642f8fd3d6800b578010ec,1,1,6
org.apache.commons.math.analysis.commonsmath_old_5f642f8fd3d6800b578010ff,9,9,9
org.apache.commons.math.analysis.commonsmath_old_5f642f90d3d6800b57801113,2,4,6
org.apache.commons.math.analysis.commonsmath_old_5f642f91d3d6800b5780113a,1.67,3,5
org.apache.commons.math.analysis.commonsmath_old_5f642f96d3d6800b578011c7,1.75,4,14
org.apache.commons.math.analysis.commonsmath_old_5f643015d3d6800b57801e48,2,4,16
org.apache.commons.math.analysis.commonsmath_old_5f643032d3d6800b5780211f,1.75,4,14
org.apache.commons.math.analysis.commonsmath_old_5f643038d3d6800b578021ca,2,4,6
org.apache.commons.math.analysis.commonsmath_old_5f64303bd3d6800b5780220e,2.12,4,17
org.apache.commons.math.analysis.commonsmath_old_5f64303ed3d6800b57802277,3.88,8,31
org.apache.commons.math.analysis.commonsmath_old_5f643045d3d6800b5780232c,1.5,3,6
org.apache.commons.math.analysis.commonsmath_old_5f643046d3d6800b5780233c,2,4,6
org.apache.commons.math.analysis.commonsmath_old_5f643047d3d6800b5780236e,2.67,5,8
org.apache.commons.math.analysis.commonsmath_old_5f643048d3d6800b5780237f,2.67,5,8
org.apache.commons.math.analysis.commonsmath_old_5f643049d3d6800b578023a3,2.5,4,10
org.apache.commons.math.analysis.commonsmath_old_5f64304ad3d6800b578023b3,2.12,4,17
org.apache.commons.math.analysis.commonsmath_old_5f64306dd3d6800b57802736,3.88,8,31
org.apache.commons.math.analysis.commonsmath_old_5f64309fd3d6800b57802c93,7.25,13,29
org.apache.commons.math.analysis.commonsmath_old_5f6430e5d3d6800b578033fa,2,6,14
org.apache.commons.math.analysis.commonsmath_old_5f64310dd3d6800b57803884,2.89,9,26
org.apache.commons.math.analysis.commonsmath_old_5f64312ad3d6800b57803b93,2,6,14
org.apache.commons.math.analysis.commonsmath_old_5f643218d3d6800b57805735,1.02,2,49
org.apache.commons.math.analysis.commonsmath_old_5f64321cd3d6800b57805797,1,1,10
org.apache.commons.math.analysis.commonsmath_old_5f64321cd3d6800b578057ad,1.02,2,51
org.apache.commons.math.analysis.commonsmath_old_5f64328ad3d6800b578063aa,1,1,10
org.apache.commons.math.analysis.commonsmath_old_5f64328bd3d6800b578063ce,1.27,2,19
org.apache.commons.math.analysis.commonsmath_old_5f64331fd3d6800b57807457,1.25,2,20
org.apache.commons.math.analysis.function.commonsmath_new_5f642c7bd3d6800b577fc288,1,1,1
org.apache.commons.math.analysis.function.commonsmath_new_5f642c7cd3d6800b577fc2a8,1.5,2,3
org.apache.commons.math.analysis.function.commonsmath_new_5f642c7fd3d6800b577fc2de,3.5,4,7
org.apache.commons.math.analysis.function.commonsmath_new_5f642c84d3d6800b577fc372,1.25,2,5
org.apache.commons.math.analysis.function.commonsmath_new_5f642c86d3d6800b577fc3a0,1.33,2,8
org.apache.commons.math.analysis.function.commonsmath_new_5f642c89d3d6800b577fc3e5,1.29,2,9
org.apache.commons.math.analysis.function.commonsmath_new_5f642c89d3d6800b577fc3e5.Parametric,2,4,6
org.apache.commons.math.analysis.function.commonsmath_new_5f642c8ed3d6800b577fc477,1,1,5
org.apache.commons.math.analysis.function.commonsmath_new_5f642c8ed3d6800b577fc477.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f642c94d3d6800b577fc50a,1.17,1,7
org.apache.commons.math.analysis.function.commonsmath_new_5f642c94d3d6800b577fc50a.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f642c95d3d6800b577fc526,1.17,2,7
org.apache.commons.math.analysis.function.commonsmath_new_5f642c95d3d6800b577fc526.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f642c99d3d6800b577fc58d,1.5,2,6
org.apache.commons.math.analysis.function.commonsmath_new_5f642caed3d6800b577fc785,1.4,2,7
org.apache.commons.math.analysis.function.commonsmath_new_5f642caed3d6800b577fc785.Parametric,2,4,6
org.apache.commons.math.analysis.function.commonsmath_new_5f642e74d3d6800b577ff261,1.5,2,6
org.apache.commons.math.analysis.function.commonsmath_new_5f642e90d3d6800b577ff516,1.5,2,12
org.apache.commons.math.analysis.function.commonsmath_new_5f642e91d3d6800b577ff536,1,1,3
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c1d3d6800b578069c5,1.4,2,7
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c1d3d6800b578069c5.Parametric,2,4,6
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c3d3d6800b578069ec,1.17,1,7
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c3d3d6800b578069ec.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c3d3d6800b57806a02,1,1,5
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c3d3d6800b57806a02.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c4d3d6800b57806a16,1.17,2,7
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c4d3d6800b57806a16.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c5d3d6800b57806a29,1.29,2,9
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c5d3d6800b57806a29.Parametric,2,4,6
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c6d3d6800b57806a3d,1.17,1,7
org.apache.commons.math.analysis.function.commonsmath_new_5f6432c6d3d6800b57806a3d.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_new_5f643332d3d6800b5780764e,3.5,4,7
org.apache.commons.math.analysis.function.commonsmath_old_5f642c86d3d6800b577fc3a0,1.25,2,5
org.apache.commons.math.analysis.function.commonsmath_old_5f642c89d3d6800b577fc3e5,1.33,2,8
org.apache.commons.math.analysis.function.commonsmath_old_5f642c94d3d6800b577fc50a,1,1,1
org.apache.commons.math.analysis.function.commonsmath_old_5f642c99d3d6800b577fc58d,1.5,2,3
org.apache.commons.math.analysis.function.commonsmath_old_5f642caed3d6800b577fc785,1.5,2,6
org.apache.commons.math.analysis.function.commonsmath_old_5f642e74d3d6800b577ff261,2,2,2
org.apache.commons.math.analysis.function.commonsmath_old_5f642e90d3d6800b577ff516,1.5,2,6
org.apache.commons.math.analysis.function.commonsmath_old_5f642e91d3d6800b577ff536,1,1,1
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c1d3d6800b578069c5,1.4,2,7
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c1d3d6800b578069c5.Parametric,2,4,6
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c3d3d6800b578069ec,1.17,1,7
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c3d3d6800b578069ec.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c3d3d6800b57806a02,1,1,5
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c3d3d6800b57806a02.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c4d3d6800b57806a16,1.17,2,7
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c4d3d6800b57806a16.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c5d3d6800b57806a29,1.29,2,9
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c5d3d6800b57806a29.Parametric,2,4,6
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c6d3d6800b57806a3d,1.17,1,7
org.apache.commons.math.analysis.function.commonsmath_old_5f6432c6d3d6800b57806a3d.Parametric,1.67,3,5
org.apache.commons.math.analysis.function.commonsmath_old_5f643332d3d6800b5780764e,3.5,4,7
org.apache.commons.math.analysis.integration.commonsmath_new_5f642822d3d6800b577f6211,2,4,12
org.apache.commons.math.analysis.integration.commonsmath_new_5f642824d3d6800b577f6240,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642825d3d6800b577f6262,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f64282ad3d6800b577f62a1,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_new_5f6429bed3d6800b577f8a1c,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642a21d3d6800b577f91e8,2,4,12
org.apache.commons.math.analysis.integration.commonsmath_new_5f642a2dd3d6800b577f92fa,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642b1bd3d6800b577fa5d5,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642b2bd3d6800b577fa72d,2,4,12
org.apache.commons.math.analysis.integration.commonsmath_new_5f642b2ed3d6800b577fa771,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_new_5f642b3ed3d6800b577fa899,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642bbed3d6800b577fb2cb,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_new_5f642c1ed3d6800b577fba90,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_new_5f642cbcd3d6800b577fc8a4,4,6,12
org.apache.commons.math.analysis.integration.commonsmath_new_5f642dfdd3d6800b577fe6aa,2.5,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642dfed3d6800b577fe6cd,2.5,5,10
org.apache.commons.math.analysis.integration.commonsmath_new_5f642e00d3d6800b577fe6f0,2.4,4,12
org.apache.commons.math.analysis.integration.commonsmath_new_5f642e01d3d6800b577fe710,2.8,6,14
org.apache.commons.math.analysis.integration.commonsmath_new_5f643183d3d6800b57804577,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_new_5f6431f4d3d6800b57805306,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_old_5f642822d3d6800b577f6211,2.5,4,10
org.apache.commons.math.analysis.integration.commonsmath_old_5f642824d3d6800b577f6240,2.67,5,8
org.apache.commons.math.analysis.integration.commonsmath_old_5f642825d3d6800b577f6262,2.67,5,8
org.apache.commons.math.analysis.integration.commonsmath_old_5f6429bed3d6800b577f8a1c,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_old_5f642a21d3d6800b577f91e8,2,4,12
org.apache.commons.math.analysis.integration.commonsmath_old_5f642a2dd3d6800b577f92fa,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_old_5f642b1bd3d6800b577fa5d5,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_old_5f642b2bd3d6800b577fa72d,2,4,12
org.apache.commons.math.analysis.integration.commonsmath_old_5f642b2ed3d6800b577fa771,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_old_5f642b3ed3d6800b577fa899,2,5,10
org.apache.commons.math.analysis.integration.commonsmath_old_5f642bbed3d6800b577fb2cb,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_old_5f642c1ed3d6800b577fba90,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_old_5f642cbcd3d6800b577fc8a4,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_old_5f642dfdd3d6800b577fe6aa,2.67,5,8
org.apache.commons.math.analysis.integration.commonsmath_old_5f642dfed3d6800b577fe6cd,2.67,5,8
org.apache.commons.math.analysis.integration.commonsmath_old_5f642e00d3d6800b577fe6f0,2.5,4,10
org.apache.commons.math.analysis.integration.commonsmath_old_5f642e01d3d6800b577fe710,4,6,12
org.apache.commons.math.analysis.integration.commonsmath_old_5f643183d3d6800b57804577,3.25,6,13
org.apache.commons.math.analysis.integration.commonsmath_old_5f6431f4d3d6800b57805306,3.25,6,13
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction,1.93,3,27
org.apache.commons.math.analysis.interpolation.TricubicSplineFunction,5.5,7,11
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64291cd3d6800b577f7abd,4,17,32
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a3cd3d6800b577f942f,3.3,17,33
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a3dd3d6800b577f9446,1.4,2,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a59d3d6800b577f9668,3.27,17,36
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a72d3d6800b577f9890,5.5,12,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a74d3d6800b577f98ab,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a7dd3d6800b577f9979,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a7ed3d6800b577f998e,6,14,18
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a7fd3d6800b577f99ae,4,13,16
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a82d3d6800b577f99d4,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a84d3d6800b577f99ea,9,23,27
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a85d3d6800b577f9a08,10,29,40
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a97d3d6800b577f9b9e,7,7,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a99d3d6800b577f9bde,9,23,27
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a9bd3d6800b577f9c08,10,29,40
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642a9ed3d6800b577f9c4b,4,13,16
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642aa2d3d6800b577f9c9f,7,7,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642aa6d3d6800b577f9cec,5,5,5
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642ab8d3d6800b577f9e55,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642b24d3d6800b577fa692,3.27,17,36
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642bb7d3d6800b577fb214,2,3,4
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642bc6d3d6800b577fb383,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642c4ed3d6800b577fbe9b,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642c54d3d6800b577fbf26,6,14,18
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642c5cd3d6800b577fbfde,3.2,17,32
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f642cccd3d6800b577fca1b,1.75,1,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643214d3d6800b578056b4,1.4,2,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643215d3d6800b578056cd,1.4,2,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643222d3d6800b57805856,5.5,12,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643223d3d6800b5780586d,5.5,12,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643225d3d6800b578058a4,4,13,16
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643228d3d6800b5780590a,10,29,40
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643229d3d6800b57805921,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64322ad3d6800b57805947,9,23,27
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64322bd3d6800b5780595b,6,14,18
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64322bd3d6800b5780596d,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64322dd3d6800b57805996,1.4,2,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64322dd3d6800b578059aa,4,13,16
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64322ed3d6800b578059bc,6,14,18
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643230d3d6800b578059e5,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643230d3d6800b578059f7,6,14,18
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643231d3d6800b57805a09,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643232d3d6800b57805a22,1.4,2,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643233d3d6800b57805a56,5,5,5
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64323bd3d6800b57805b24,6,14,18
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64323bd3d6800b57805b38,10,29,40
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64323dd3d6800b57805b57,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64323ed3d6800b57805b6d,1.4,2,7
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64323fd3d6800b57805b95,10,29,40
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643240d3d6800b57805ba7,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643249d3d6800b57805c92,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64324bd3d6800b57805cd1,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64324cd3d6800b57805ce1,5,5,5
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643256d3d6800b57805dfc,7.33,18,22
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643256d3d6800b57805e0a,5,5,5
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643273d3d6800b57806155,4,13,16
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f64327ad3d6800b578061f9,1.67,3,5
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643280d3d6800b5780628f,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643284d3d6800b57806310,3.09,12,34
org.apache.commons.math.analysis.interpolation.commonsmath_new_5f643293d3d6800b578064c5,6,14,18
